age,round.age,Carbon,Oxygen
22.578605,23,1.28,2.798
22.58113,23,1.16,2.492
22.583654,23,1.14,2.543
22.586179,23,1.23,2.466
22.591228,23,1.17,2.433
22.593753,23,1.02,2.331
22.596278,23,1.03,2.298
22.598803,23,0.96,2.33
22.601327,23,1.08,2.445
22.603852,23,0.85,2.464
22.606377,23,0.67,2.308
22.608902,23,0.84,2.218
22.611426,23,0.98,2.51
22.613951,23,0.79,2.339
22.616476,23,0.89,2.248
22.619001,23,1,2.464
22.621525,23,1.11,2.445
22.62405,23,0.96,2.39
22.626575,23,0.96,2.472
22.629099,23,1.01,2.279
22.631624,23,1.01,2.265
22.634149,23,0.97,2.311
22.636674,23,0.92,2.257
22.639198,23,1.13,2.529
22.641723,23,0.88,2.128
22.644248,23,0.83,2.414
22.654347,23,0.77,2.223
22.656871,23,0.81,2.333
22.662931,23,0.83,2.03
22.665455,23,0.96,2.19
22.66798,23,1.16,1.99
22.670429,23,0.99,2.32
22.672571,23,1.18,2.02
22.674714,23,1.12,2.12
22.676857,23,1.07,1.98
22.679,23,0.84,2.11
22.681143,23,1.03,2.01
22.683286,23,1.16,2.28
22.685428,23,0.95,1.83
22.689714,23,1.09,1.98
22.691857,23,0.94,2.19
22.694,23,0.96,2.23
22.696143,23,1.1,2.42
22.698285,23,0.89,2.26
22.700428,23,1,1.85
22.702571,23,0.93,2.35
22.704714,23,1.13,2.04
22.706857,23,1.04,2
22.709,23,0.77,2.07
22.711142,23,0.91,2.08
22.715428,23,0.8,2.15
22.719714,23,0.81,2.54
22.721856,23,1.07,2.36
22.723999,23,1.05,2.34
22.726142,23,1.06,2.45
22.728285,23,0.63,2.27
22.730428,23,0.73,2.22
22.732571,23,0.91,2.33
22.734713,23,0.71,2.21
22.736856,23,0.73,2.13
22.738999,23,1.04,2.21
22.741142,23,0.87,2.22
22.743285,23,1.11,2.28
22.745428,23,1.1,2.18
22.74757,23,1.07,2.29
22.750129,23,0.99,2.42
22.752793,23,0.96,2.16
22.755456,23,0.86,2.31
22.758119,23,0.87,2.22
22.760782,23,1.12,1.97
22.766108,23,0.9,2.3
22.768771,23,0.95,2.02
22.771434,23,1.01,2.15
22.774097,23,0.86,2.26
22.77676,23,1.01,2.43
22.782087,23,0.83,2.11
22.78475,23,0.99,2.28
22.787413,23,0.89,2.33
22.790076,23,0.73,2.01
22.792419,23,0.86,1.85
22.795402,23,0.85,1.89
22.798065,23,1.01,2.02
22.800728,23,0.87,1.94
22.803391,23,0.76,1.87
22.806055,23,0.89,1.98
22.808718,23,0.91,2.03
22.811381,23,0.58,1.88
22.814044,23,0.64,1.75
22.816707,23,1.02,1.94
22.81937,23,0.79,1.87
22.822033,23,1.06,2.47
22.824696,23,1,2.25
22.827359,23,0.82,2.12
22.830022,23,0.98,2.27
22.832686,23,0.91,2.25
22.835349,23,1.13,2.1
22.838012,23,0.98,2.54
22.840675,23,0.96,2.36
22.843338,23,0.94,2.5
22.846001,23,1.1,2.55
22.848289,23,0.87,2.57
22.850577,23,0.97,2.46
22.852865,23,0.96,2.6
22.855153,23,1.03,2.49
22.857442,23,1.14,2.53
22.85973,23,1,2.45
22.862018,23,1.08,2.3
22.864306,23,0.91,2.42
22.866594,23,0.81,2.31
22.868882,23,0.88,2.25
22.87117,23,0.73,2.4
22.873458,23,0.71,2.2
22.875746,23,0.66,2.2
22.878035,23,0.86,2.24
22.880323,23,0.65,2.16
22.884899,23,1.14,2.18
22.887187,23,0.89,2.28
22.891763,23,0.85,2.19
22.894051,23,0.9,2.21
22.89634,23,0.72,2.13
22.898628,23,1.02,1.97
22.900916,23,0.82,2.08
22.903204,23,0.99,2.05
22.905492,23,1.23,2.22
22.90778,23,0.99,1.95
22.910068,23,0.92,2.2
22.912356,23,0.62,2.28
22.914644,23,0.91,2.26
22.916933,23,1.19,2.12
22.919221,23,1.1,2.31
22.921509,23,1.02,2.27
22.923797,23,1.18,2.29
22.926085,23,0.94,2.3
22.928373,23,0.68,2.21
22.930661,23,0.97,2.52
22.932949,23,1.09,2.59
22.935237,23,1.06,2.48
22.937251,23,1.16,2.66
22.939814,23,1.12,2.57
22.942102,23,1.26,2.58
22.946678,23,0.84,2.3
22.948966,23,1.08,2.51
22.951254,23,1.13,2.49
22.953542,23,1.35,2.55
22.956202,23,0.9,2.37
22.958955,23,1,2.41
22.961708,23,1.23,2.53
22.964461,23,1.11,2.21
22.967213,23,1.3,2.4
22.969966,23,1.02,2.38
22.972719,23,1.25,2.28
22.975472,23,1.3,2.28
22.978225,23,1.01,2.17
22.980978,23,1.09,2.04
22.98373,23,0.79,2.06
22.986483,23,1.31,2.17
22.989236,23,1.08,2.34
22.991989,23,0.94,2.05
22.994742,23,1.33,2.17
22.997494,23,0.79,2.32
23.000247,23,0.98,2.05
23.003,23,1.19,2.51
23.005753,23,0.96,2.45
23.008506,23,1.06,2.64
23.011258,23,0.68,2.25
23.014011,23,1.3,2.46
23.016764,23,1.29,2.56
23.02227,23,1.27,2.72
23.025022,23,1.02,2.38
23.027775,23,1.18,2.68
23.030528,23,1.29,2.85
23.033281,23,1.31,2.65
23.033281,23,1.12,2.68
23.036034,23,1.06,2.691
23.036364,23,0.83,2.78
23.038787,23,1.12,2.811
23.039337,23,1.06,2.57
23.041539,23,1.04,2.83
23.04242,23,1.35,2.81
23.044292,23,1.07,2.738
23.045393,23,1.38,2.84
23.047045,23,0.96,2.741
23.048476,23,1.27,2.88
23.049798,23,1.05,2.689
23.051449,23,1.35,2.82
23.052413,23,1.08,2.692
23.053898,23,1.11,2.8
23.054475,23,0.99,2.783
23.056125,23,1.34,2.81
23.056538,23,1.05,2.758
23.058435,23,1.2,2.62
23.0586,23,1.18,2.713
23.060663,23,1.37,2.64
23.060663,23,1.28,2.723
23.062725,23,1.18,2.736
23.062973,23,1.32,2.33
23.064788,23,1.13,2.771
23.0652,23,1.14,2.44
23.06685,23,1.08,2.627
23.06751,23,1.07,2.63
23.068913,23,1.26,2.695
23.069738,23,1.04,2.63
23.070975,23,1.18,2.707
23.072048,23,0.9,2.66
23.073038,23,1.35,2.717
23.074275,23,1.45,2.83
23.0751,23,1.23,2.782
23.076585,23,1.13,2.71
23.077163,23,1.15,2.745
23.078813,23,0.94,2.75
23.079225,23,1.09,2.766
23.081123,23,1.27,2.67
23.081288,23,1.02,2.787
23.08335,23,1.39,2.79
23.08335,23,1.12,2.783
23.085413,23,1.13,2.784
23.08566,23,0.89,2.64
23.087475,23,1.02,2.77
23.087888,23,1.17,2.7
23.089538,23,1.19,2.724
23.090198,23,1.28,2.8
23.091435,23,0.95,2.724
23.093663,23,1.01,2.676
23.095725,23,1.05,2.785
23.097788,23,1.07,2.75
23.09985,23,0.94,2.679
23.101913,23,1.01,2.516
23.103975,23,1.01,2.665
23.106038,23,1.12,2.873
23.1081,23,1.14,2.686
23.110163,23,1.01,2.726
23.112225,23,1.13,2.667
23.114288,23,1.09,2.536
23.11635,23,0.99,2.598
23.118541,23,1.08,2.668
23.121247,23,0.91,2.719
23.123954,23,1.02,2.515
23.12666,23,0.99,2.562
23.129366,23,1.06,2.593
23.132072,23,1.05,2.548
23.134778,23,0.85,2.481
23.137484,23,0.92,2.513
23.140191,23,0.89,2.656
23.142897,23,1.1,2.588
23.145603,23,1.01,2.572
23.148309,23,1.01,2.558
23.151015,23,1.03,2.491
23.153721,23,1.04,2.558
23.156428,23,0.93,2.551
23.159134,23,0.99,2.787
23.16184,23,0.82,2.323
23.164546,23,0.84,2.587
23.167252,23,0.91,2.399
23.169959,23,0.73,2.263
23.172665,23,0.75,2.105
23.175371,23,0.91,2.378
23.178077,23,0.89,2.372
23.180783,23,0.85,2.449
23.183489,23,1.01,2.351
23.186196,23,0.89,2.18
23.188902,23,0.89,2.296
23.191608,23,0.88,2.038
23.194314,23,0.94,2.161
23.19702,23,1.05,2.324
23.199726,23,1.09,2.653
23.202433,23,0.99,2.682
23.205139,23,0.87,2.344
23.207845,23,0.87,2.449
23.210551,23,1.01,2.602
23.213257,23,0.89,2.484
23.215963,23,0.89,2.236
23.21867,23,0.93,2.548
23.221376,23,0.97,2.482
23.224082,23,0.86,2.329
23.226788,23,0.93,2.61
23.229494,23,0.87,2.46
23.2322,23,0.94,2.387
23.234907,23,0.86,2.297
23.237613,23,0.89,2.294
23.240319,23,0.86,2.262
23.243025,23,0.58,1.99
23.245515,23,1,2.596
23.248438,23,0.71,2.236
23.251144,23,0.56,2.137
23.25385,23,0.61,2.199
23.256556,23,0.51,2.109
23.259262,23,0.57,2.024
23.261968,23,0.43,1.984
23.264675,23,0.38,2.041
23.267381,23,0.54,2.008
23.270087,23,0.39,2.204
23.272793,23,0.42,1.946
23.275499,23,0.45,1.971
23.278205,23,0.52,1.933
23.280912,23,0.6,2.037
23.283618,23,0.75,2.086
23.286324,23,0.71,2.207
23.28903,23,0.46,2.015
23.291736,23,0.48,1.872
23.294442,23,0.33,1.987
23.299855,23,0.52,2.22
23.302561,23,0.51,2.392
23.305267,23,0.59,2.035
23.307973,23,0.55,2.313
23.310679,23,0.5,2.148
23.318798,23,0.42,2.29
23.321504,23,0.77,2.239
23.32421,23,0.7,2.126
23.326917,23,0.55,2.156
23.328923,23,0.6,2.112
23.330464,23,0.46,2.306
23.332005,23,0.7,2.172
23.333546,23,0.75,2.201
23.335086,23,0.74,2.275
23.336627,23,0.66,2.19
23.338168,23,0.4,2.206
23.339708,23,0.62,2.114
23.341249,23,0.69,2.168
23.345871,23,0.67,2.355
23.347412,23,0.7,2.312
23.348953,23,0.61,2.362
23.350493,23,0.66,2.388
23.352034,23,0.48,1.892
23.353575,23,0.76,2.177
23.355116,23,0.68,2.107
23.356656,23,0.71,2.203
23.359738,23,0.59,2.127
23.361278,23,0.61,2.003
23.362818999999998,23,0.64,2.031
23.36436,23,0.42,2.085
23.365901,23,0.51,2.077
23.367441,23,0.48,2.07
23.368982,23,0.45,2.04
23.370523,23,0.52,2.15
23.372063,23,0.52,2.076
23.376686,23,0.51,1.984
23.379767,23,0.57,1.861
23.381308,23,0.59,2.199
23.384389,23,0.47,1.826
23.389011,23,0.38,2.069
23.390552,23,0.76,2.258
23.392093,23,0.77,2.247
23.395174,23,0.73,2.304
23.398255,23,0.82,2.096
23.399796,23,0.82,2.045
23.401337,23,0.85,2.136
23.402878,23,0.87,2.141
23.404418,23,0.93,2.102
23.40904,23,0.93,2.119
23.410581,23,0.89,2.053
23.412122,23,0.97,2.112
23.413663,23,0.94,2.131
23.415203,23,0.8,2.211
23.416744,23,0.83,2.078
23.418285,23,0.9,2.166
23.419825,23,0.93,2.266
23.421366,23,0.83,2.258
23.422907,23,0.99,2.415
23.424448,23,0.88,2.248
23.425988,23,0.95,1.964
23.427529,23,0.94,2.297
23.43061,23,0.77,2.069
23.432151,23,0.7,2.264
23.433692,23,0.93,2.366
23.435528,23,0.92,2.111
23.437439,23,1.04,2.435
23.439349,23,0.9,1.943
23.441259,23,0.91,2.218
23.44317,23,1.02,2.287
23.44508,23,0.77,1.987
23.44699,23,0.95,2.113
23.448901,23,1.07,1.994
23.452721,23,0.76,2.129
23.456542,23,0.79,2.151
23.458453,23,0.9,2.075
23.460363,23,0.82,2.244
23.462273,23,0.87,2.279
23.464184,23,0.93,2.289
23.466094,23,0.81,2.136
23.468004,23,1,2.196
23.471825,23,0.98,2.332
23.473583,23,0.91,2.11
23.475646,23,1,2.262
23.477556,23,0.91,2.369
23.481377,23,0.98,2.206
23.487108,23,1.07,2.236
23.489018,23,1.06,2.204
23.490929,23,0.8,2.248
23.494749,23,1.03,2.27
23.49666,23,0.98,2.227
23.49857,23,0.92,2.171
23.502391,24,1,2.249
23.504301,24,0.94,2.084
23.506211,24,0.9,2.553
23.508122,24,0.76,2.54
23.510032,24,0.93,2.108
23.513853,24,0.88,2.436
23.515999,24,0.88,2.521
23.518499,24,0.95,2.277
23.524999,24,1.17,2.17
23.527499,24,0.99,2.21
23.529999,24,1.1,2.28
23.532499,24,0.89,2.14
23.534999,24,0.86,2.09
23.537499,24,1,2.23
23.539999,24,0.97,2.4
23.547499,24,0.76,2.37
23.549999,24,0.92,2.32
23.552499,24,0.61,2.32
23.554999,24,0.81,2.55
23.557499,24,0.68,2.41
23.565,24,0.82,2.24
23.57,24,0.75,2.43
23.5725,24,0.99,2.26
23.575,24,1,2.12
23.5775,24,0.87,2.2
23.58,24,0.76,2.39
23.5825,24,0.85,2.22
23.585,24,0.79,2.2
23.5875,24,0.59,2.17
23.59,24,0.7,2.45
23.5925,24,0.87,2.37
23.595,24,0.77,2.4
23.5975,24,0.76,2.5
23.6,24,1.04,2.29
23.602761,24,0.74,2.35
23.605696,24,0.79,2.3
23.60863,24,0.83,2.31
23.611565,24,0.68,2.22
23.6145,24,0.47,2.2
23.617435,24,0.65,2.02
23.62037,24,0.86,2.19
23.623304,24,0.66,2.19
23.626239,24,0.76,2.18
23.629174,24,0.73,2.09
23.632109,24,0.76,2
23.637978,24,0.57,2.08
23.640913,24,0.55,2.14
23.643848,24,0.76,2.28
23.646783,24,0.7,2.41
23.649717,24,0.66,2.15
23.6523,24,0.77,2.45
23.656174,24,0.57,2.05
23.659109,24,0.74,2.04
23.662043,24,0.75,2.12
23.664978,24,0.7,2.39
23.667913,24,0.68,1.95
23.670848,24,0.53,2.03
23.673783,24,0.75,2.17
23.676717,24,0.29,2.22
23.679652,24,0.31,2.33
23.682587,24,0.58,2.18
23.685522,24,0.3,2.07
23.691391,24,0.4,2.18
23.694326,24,0.52,2.07
23.700196,24,0.51,2.28
23.70313,24,0.22,1.79
23.706065,24,0.32,1.66
23.712372,24,0.35,2.14
23.715744,24,0.39,1.96
23.719116,24,0.42,2.04
23.722488,24,0.41,1.71
23.729233,24,0.5,1.88
23.732605,24,0.32,2
23.742721,24,0.36,1.92
23.746093,24,0.5,1.77
23.749465,24,0.38,1.69
23.752838,24,0.32,1.71
23.75621,24,0.17,1.63
23.759582,24,0.27,1.68
23.762954,24,0.54,1.99
23.766326,24,0.38,2.06
23.769698000000002,24,0.32,1.89
23.77307,24,0.41,1.84
23.776442,24,0.29,1.98
23.779815,24,0.47,2.03
23.786559,24,0.45,2.27
23.789931,24,0.31,1.91
23.793303,24,0.41,1.83
23.796675,24,0.62,2.1
23.800047,24,0.35,1.99
23.803419,24,0.45,1.91
23.806792,24,0.73,2.01
23.810164,24,0.59,1.94
23.813536,24,0.54,1.86
23.816908,24,0.51,1.97
23.82028,24,0.55,2.04
23.823652,24,0.67,2.09
23.826251,24,0.55,1.93
23.828334,24,0.57,2.23
23.838751,24,0.82,2.17
23.840834,24,0.74,1.92
23.842918,24,0.89,2.08
23.845001,24,0.75,1.89
23.847084,24,0.86,2.08
23.849168,24,0.89,2
23.851251,24,0.76,1.99
23.853334,24,0.85,1.98
23.855418,24,0.93,2.2
23.857501,24,0.6,2.07
23.859584,24,0.6,1.97
23.861668,24,0.6,2.19
23.863751,24,0.58,2.15
23.865834,24,0.78,2.21
23.867918,24,0.8,2.08
23.872084,24,0.74,1.88
23.874168,24,0.54,1.86
23.876251,24,0.39,1.94
23.878334,24,0.69,1.83
23.880418,24,0.63,1.74
23.882501,24,0.56,1.74
23.884584,24,0.77,1.97
23.886668,24,0.69,1.85
23.888751,24,0.82,1.92
23.890834,24,0.72,2.02
23.892918,24,0.85,2.3
23.895001,24,0.83,2.14
23.897084,24,0.82,2.2
23.899168,24,0.49,2.15
23.901251,24,0.68,2.12
23.903334,24,0.66,2.02
23.90693,24,0.81,2.11
23.90886,24,0.58,1.88
23.910789,24,0.79,2.22
23.912718,24,0.87,2.17
23.914648,24,0.56,1.92
23.9159,24,0.53,1.96
23.916577,24,0.7,1.9
23.9172,24,0.72,2.18
23.9185,24,0.65,2.19
23.918506,24,0.78,2.09
23.9199,24,0.74,2.09
23.920436,24,0.8,2.13
23.9212,24,0.73,1.94
23.922365,24,0.69,2.25
23.9225,24,0.45,2.12
23.9252,24,0.78,2.19
23.9265,24,0.67,2.24
23.9279,24,0.7,2
23.9295,24,0.65,2.2
23.9312,24,0.67,1.99
23.9329,24,0.66,2.15
23.9347,24,0.73,2.14
23.937,24,0.75,1.93
23.9392,24,0.72,2.02
23.9414,24,0.74,2.03
23.9436,24,0.86,2.13
23.9441,24,0.83,2.13
23.9463,24,0.72,2.17
23.9488,24,0.72,1.98
23.9514,24,0.68,2.16
23.9539,24,0.7,1.98
23.9564,24,0.59,1.84
23.9589,24,0.74,1.91
23.9615,24,0.75,1.9
23.964,24,0.8,2.04
23.9666,24,0.83,2.21
23.9693,24,0.87,2.21
23.972,24,0.61,1.99
23.9747,24,0.56,2.04
23.9774,24,0.68,2.03
23.9801,24,0.79,2.21
23.9827,24,0.64,2.27
23.9854,24,0.42,2.1
23.9881,24,0.54,2.08
23.9908,24,0.51,1.99
23.9935,24,0.64,2.09
23.9961,24,0.35,2.04
23.9988,24,0.43,2.04
24.0015,24,0.38,1.87
24.0042,24,0.3,1.88
24.0069,24,0.49,1.86
24.0096,24,0.57,2.08
24.0122,24,0.49,1.94
24.0157,24,0.41,1.98
24.0191,24,0.43,1.98
24.0224,24,0.41,1.94
24.0258,24,0.31,1.87
24.0291,24,0.3,1.85
24.0324,24,0.22,2.11
24.0357,24,0.45,2.11
24.0391,24,0.57,2.04
24.0426,24,0.47,2.07
24.0459,24,0.53,1.85
24.0499,24,0.43,1.81
24.0541,24,0.35,1.92
24.0583,24,0.44,1.83
24.0625,24,0.59,2.18
24.0668,24,0.43,2.13
24.071,24,0.43,2.13
24.0754,24,0.3,2.11
24.0797,24,0.33,2.08
24.08287,24,0.54,2.178
24.0839,24,0.39,1.97
24.085327,24,0.56,2.169
24.087784,24,0.53,1.965
24.0879,24,0.35,2.13
24.090241,24,0.47,2.164
24.0913,24,0.38,2.18
24.092698,24,0.48,2.094
24.097612,24,0.47,2.049
24.100069,24,0.6,2.096
24.102525,24,0.47,2.082
24.104982,24,0.37,2.144
24.107439,24,0.38,1.949
24.109896,24,0.48,2.084
24.112353,24,0.53,2.062
24.117267,24,0.37,1.835
24.119724,24,0.47,1.996
24.12218,24,0.48,2.086
24.124637,24,0.54,1.982
24.127094,24,0.41,1.818
24.129551,24,0.56,2.049
24.134465,24,0.73,2.192
24.136922,24,0.48,1.961
24.139379,24,0.52,1.885
24.141835,24,0.52,1.987
24.144292,24,0.56,2.053
24.146749,24,0.53,2.059
24.149206,24,0.48,1.962
24.151663,24,0.54,2.096
24.159034,24,0.64,2.099
24.16131,24,0.64,2.044
24.162865,24,0.64,2.065
24.165975,24,0.71,2.159
24.16753,24,0.79,2.136
24.169084,24,0.67,2.317
24.170639,24,0.52,1.993
24.172194,24,0.6,1.975
24.173749,24,0.52,1.968
24.175304,24,0.72,2.158
24.176859,24,0.33,2.061
24.178414,24,0.78,2.033
24.179969,24,0.82,2.067
24.181524,24,0.64,2.084
24.183078,24,0.61,2.052
24.184633,24,0.4,2.159
24.186188,24,0.32,2.022
24.187743,24,0.38,2.106
24.189298,24,0.43,2.077
24.190853,24,0.33,2.314
24.192408,24,0.34,1.962
24.193963,24,0.39,1.978
24.195518,24,0.26,2.17
24.198627,24,0.45,2.161
24.200182,24,0.47,2.08
24.201737,24,0.46,1.946
24.203292,24,0.59,2.264
24.204847,24,0.44,2.076
24.206402,24,0.53,2.125
24.207957,24,0.44,1.978
24.209512,24,0.4,1.916
24.211067,24,0.42,1.988
24.212621,24,0.46,2.113
24.214176,24,0.33,1.862
24.215731,24,0.45,2.073
24.217286,24,0.45,2.071
24.218841,24,0.56,1.986
24.220396,24,0.44,1.969
24.221951,24,0.53,2.115
24.223506,24,0.49,1.995
24.226615,24,0.4,1.978
24.22817,24,0.48,1.879
24.229725,24,0.55,1.942
24.232835,24,0.36,1.815
24.235945,24,0.4,1.932
24.2375,24,0.63,2.166
24.239055,24,0.71,2.091
24.24061,24,0.66,2.217
24.242164,24,0.68,2.094
24.243719,24,0.79,2.419
24.245274,24,0.66,2.05
24.246829,24,0.61,2.022
24.248384,24,0.73,2.023
24.249939,24,0.68,2.218
24.251494,24,0.77,2.003
24.253049,24,0.85,2.184
24.254604,24,0.79,2.133
24.256158,24,0.86,2.109
24.257713,24,0.8,2.199
24.259268,24,0.38,1.926
24.260823,24,0.61,2.125
24.262377999999998,24,0.67,2.149
24.265056,24,0.74,2.123
24.268481,24,0.72,2.332
24.271907,24,0.64,2.202
24.275333,24,0.92,2.4
24.278759,24,0.61,2.454
24.282185,24,0.85,2.217
24.285611,24,0.93,2.345
24.289037,24,0.67,2.343
24.292463,24,0.9,2.282
24.295889,24,0.86,2.267
24.299315,24,0.79,2.102
24.302741,24,0.72,2.189
24.309593,24,0.72,2.215
24.313019,24,0.86,2.298
24.316444,24,0.83,2.181
24.323296,24,0.75,2.215
24.333574,24,0.57,2.179
24.337,24,0.93,2.292
24.343282,24,0.8,2.224
24.346423,24,0.75,2.174
24.349564,24,0.9,2.245
24.352705,24,0.59,2.234
24.365269,24,0.68,2.32
24.36841,24,0.71,2.218
24.371551,24,0.49,2.214
24.374692,24,0.67,2.244
24.377833,24,0.51,2.069
24.380974,24,0.43,2.027
24.387256,24,0.75,2.205
24.390397,24,0.61,2.074
24.393538,24,0.79,2.25
24.396679,24,0.89,2.291
24.39982,24,0.7,2.106
24.402961,24,0.51,2.145
24.406102,24,0.6,2.428
24.409243,24,0.83,2.366
24.412384,24,0.78,2.114
24.415525,24,0.81,2.273
24.418666,24,0.87,2.187
24.421807,24,0.54,2.435
24.424948,24,0.87,2.399
24.428089,24,0.78,2.316
24.43123,24,0.94,2.335
24.434371,24,0.59,2.539
24.440609,24,0.63,2.333
24.442613,24,0.64,2.426
24.444617,24,0.74,2.448
24.446621,24,0.76,2.441
24.448624,24,0.68,2.405
24.450628,24,0.58,2.344
24.454635,24,0.66,2.334
24.456639,24,0.72,2.524
24.458643,24,0.4,2.284
24.460647,24,0.66,2.389
24.46265,24,0.52,2.278
24.464654,24,0.43,2.021
24.466658,24,0.43,2.161
24.468661,24,0.41,2.105
24.470665,24,0.49,2.22
24.474673,24,0.65,2.482
24.476676,24,0.58,2.294
24.47868,24,0.58,2.162
24.480684,24,0.26,1.947
24.482687,24,0.57,2.495
24.484691,24,0.41,2.196
24.486695,24,0.31,2.1
24.488699,24,0.37,2.103
24.490702,24,0.51,2.154
24.492706,24,0.62,2.136
24.49471,24,0.76,2.402
24.496713,24,0.61,2.317
24.498717,24,0.64,2.248
24.500721,25,0.62,2.18
24.502725,25,0.34,2.361
24.504728,25,0.61,2.236
24.506732,25,0.32,2.392
24.508736,25,0.43,2.263
24.510739,25,0.54,2.32
24.512743,25,0.3,2.337
24.514747,25,0.41,2.43
24.516751,25,0.59,2.43
24.518754,25,0.49,2.452
24.520758,25,0.48,2.235
24.522762,25,0.6,2.286
24.524765,25,0.49,2.429
24.526769,25,0.64,2.221
24.528773,25,0.69,2.335
24.530776,25,0.43,2.323
24.53278,25,0.54,2.255
24.534784,25,0.57,2.289
24.536788,25,0.49,2.104
24.538791,25,0.62,2.373
24.540795,25,0.37,2.05
24.542799,25,0.67,2.343
24.545147,25,0.59,2.287
24.548011,25,0.63,2.467
24.550876,25,0.64,2.607
24.55374,25,0.56,2.209
24.556605,25,0.57,2.484
24.559469,25,0.7,2.382
24.562334,25,0.33,2.038
24.565199,25,0.68,2.345
24.568063,25,0.34,1.984
24.570928,25,0.48,2.281
24.573792,25,0.35,2.13
24.576657,25,0.53,2.226
24.579521,25,0.41,2.236
24.582386,25,0.54,2.223
24.58525,25,0.38,2.232
24.588115,25,0.48,2.26
24.590979,25,0.25,1.889
24.593844,25,0.68,2.083
24.596708,25,0.38,1.948
24.599573,25,0.17,2.01
24.605302,25,0.35,2.176
24.611031,25,0.56,1.998
24.613896,25,0.56,2.272
24.61676,25,0.33,2.007
24.619625,25,0.55,2.187
24.622489,25,0.5,2.127
24.625354,25,0.36,1.963
24.628218,25,0.63,2.307
24.631083,25,0.53,1.9
24.633947,25,0.56,2.014
24.636812,25,0.54,2.022
24.639676,25,0.38,1.892
24.641624,25,0.53,1.95
24.642541,25,0.56,2.269
24.645405,25,0.75,2.419
24.645635,25,0.56,2.07
24.64827,25,0.76,2.47
24.649759,25,0.58,2.2
24.651134,25,0.64,2.275
24.652853,25,0.68,2.35
24.653999,25,0.72,2.375
24.655279,25,0.62,2.32
24.657413,25,0.64,2.44
24.659547,25,0.76,2.43
24.661681,25,0.73,2.32
24.663815,25,0.9,2.37
24.665949,25,0.65,2.37
24.668082,25,0.7,2.29
24.670216,25,0.71,2.18
24.67235,25,0.72,2.29
24.674484,25,0.73,2.41
24.676618,25,0.66,2.17
24.678752,25,0.67,2.09
24.680886,25,0.71,2.19
24.683019,25,0.74,2.37
24.685153,25,0.58,2.24
24.687287,25,0.85,2.38
24.689421,25,0.67,2.22
24.691555,25,0.56,2.28
24.693689,25,0.61,2.22
24.695822,25,0.58,2.13
24.697956,25,0.64,2.23
24.70009,25,0.66,2.22
24.702224,25,0.76,2.22
24.704358,25,0.51,2.21
24.706492,25,0.59,2.11
24.708626,25,0.61,2.3
24.710759,25,0.6,2.05
24.712893,25,0.44,2.32
24.715027,25,0.41,2.16
24.717161,25,0.31,2.22
24.719295,25,0.68,2.19
24.721429,25,0.28,2.16
24.723563,25,0.44,2.19
24.725696,25,0.46,2.14
24.72783,25,0.39,2.14
24.729964,25,0.53,2.15
24.732098,25,0.71,2.27
24.734232,25,0.26,2.26
24.736366,25,0.53,2.26
24.736366,25,0.46,2.01
24.7385,25,0.56,2.09
24.742767,25,0.47,2.21
24.744901,25,0.59,2.27
24.747035,25,0.54,2.34
24.751303,25,0.48,2.25
24.753436,25,0.56,2.24
24.75557,25,0.43,2.19
24.757704,25,0.3,2.33
24.759838,25,0.45,2.18
24.761972,25,0.5,2.35
24.76624,25,0.62,2.23
24.768373,25,0.66,2.22
24.770507,25,0.42,2.12
24.772641,25,0.51,2.43
24.774775,25,0.71,2.19
24.776909,25,0.64,2.26
24.779043,25,0.69,2.2
24.781177,25,0.55,2.47
24.78331,25,0.41,2.54
24.785444,25,0.5,2.44
24.787578,25,0.54,2.19
24.789712,25,0.5,2.41
24.791846,25,0.49,2.22
24.79398,25,0.55,2.31
24.796113,25,0.63,2.35
24.798247,25,0.49,1.98
24.800381,25,0.68,2.35
24.802515,25,0.58,2.29
24.804649,25,0.5,2.49
24.806783,25,0.58,2.38
24.808917,25,0.68,2.32
24.81105,25,0.59,2.3
24.813184,25,0.52,2.37
24.815318,25,0.57,2.31
24.817452,25,0.35,2.47
24.819586,25,0.46,2.34
24.82172,25,0.49,2.27
24.8246,25,0.51,2.4
24.8286,25,0.34,2.44
24.8326,25,0.31,2.36
24.8366,25,0.43,2.12
24.8406,25,0.46,2.42
24.8446,25,0.46,2.26
24.8486,25,0.33,1.93
24.8526,25,0.19,2.25
24.8606,25,0.07,1.95
24.8646,25,0.26,2.1
24.8686,25,0.23,2.1
24.8766,25,0.32,2.19
24.880599,25,0.19,2.07
24.884599,25,0.3,2.13
24.888599,25,0.37,2.29
24.892599,25,0.2,2.04
24.900599,25,0.2,2.17
24.904599,25,0.43,2.18
24.908599,25,0.29,2.25
24.912599,25,0.18,2.26
24.916599,25,0.42,2.36
24.920599,25,0.28,2.59
24.924599,25,0.38,2.29
24.932599,25,0.41,2.18
24.936337,25,0.46,2.48
24.93968,25,0.51,2.39
24.943024,25,0.39,2.22
24.946368,25,0.71,2.3
24.949712,25,0.48,2.46
24.959743,25,0.31,2.32
24.963087,25,0.26,2.35
24.969774,25,0.35,2.26
24.973118,25,0.35,2.45
24.976462,25,0.44,2.51
24.979806,25,0.41,2.36
24.986493,25,0.37,2.22
24.989837,25,0.27,2.17
24.996525,25,0.16,2.55
24.999868,25,0.48,2.25
